# Data source: SEC EDGAR (data.sec.gov)
# Screener Parameters:
# Revenue >= 0.0
# NetIncome >= 0.0
# EPS >= 0.0
# Debt/Assets <= 0.8

Ticker,Company,CIK,ReportDate,Revenue,NetIncome,NetMargin%,RevenueYoY%,Assets,Liabilities,Equity,Debt/Assets%,EPS,SharesOut
TCI,"TRANSCONTINENTAL REALTY INVESTORS, INC.",0000733590,2024-12-31,47070000,5862000,12.45,-5.68,1070545000,217734000,832278000.0,20.34,0.68,8639316.0
MDV,"MODIV INDUSTRIAL, INC.",0001645873,2024-12-31,46761000,6018000,12.87,-1.0,507829000,293779000,190146000.0,57.85,0.25,10274997.0
DUO,Fangdd Network Group Ltd.,0001750593,2024-12-31,46457000,4225000,9.09,15.75,100171000,47659000,52929000.0,47.58,0.47,945712030.0
RDCM,RADCOM LTD.,0001016838,2024-12-31,46051000,6968000,15.13,14.32,130574000,34898000,95676000.0,26.73,0.44,15915616.0
SKBL,Skyline Builders Group Holding Limited,0002031009,2025-03-31,46009519,727447,1.58,-5.76,28493592,19901469,8592123.0,69.85,0.03,
AFCG,ADVANCED FLOWER CAPITAL INC.,0001822523,2024-12-31,45655481,20951999,45.89,-28.86,402057313,200681175,201376138.0,49.91,0.78,22594541.0
SWKH,SWK Holdings Corporation,0001089907,2024-12-31,44987000,13488000,29.98,19.14,332235000,43545000,288690000.0,13.11,1.09,12095906.0
SWKHL,SWK Holdings Corporation,0001089907,2024-12-31,44987000,13488000,29.98,19.14,332235000,43545000,288690000.0,13.11,1.09,12095906.0
APT,"Alpha Pro Tech, Ltd.",0000884269,2024-12-31,44025000,3929000,8.92,-4.66,73742000,11508000,62234000.0,15.61,0.35,10360062.0
ESP,ESPEY MFG. & ELECTRONICS CORP.,0000033533,2025-06-30,43950872,8142954,18.53,222.96,79116564,28267564,50849000.0,35.73,3.14,2935093.0
NHTC,Natural Health Trends Corp.,0000912061,2024-12-31,42963000,572000,1.33,-2.19,55359000,22487000,32872000.0,40.62,0.05,11513075.0
MIND,"MIND TECHNOLOGY, INC",0000926423,2025-01-31,42675000,5074000,11.89,300.22,36720000,9388000,27332000.0,25.57,4.32,9038082.0
WETH,WETOUCH TECHNOLOGY INC.,0001826660,2024-12-31,42280373,6031158,14.26,6.48,128019463,3433798,124585665.0,2.68,0.52,11931534.0
ADMA,"ADMA BIOLOGICS, INC.",0001368514,2024-12-31,42219783,197673000,468.2,43.85,488678000,139660000,349018000.0,28.58,0.85,237997765.0
DLHC,DLH Holdings Corp.,0000785557,2025-09-30,41923000,1362000,3.25,2.57,290663000,177705000,112958000.0,61.14,0.09,14493035.0
ATHM,Autohome Inc.,0001527636,2024-12-31,41916000,230313000,549.46,121.46,4140348000,687873000,3281375000.0,16.61,0.46,479288580.0
GWRS,"Global Water Resources, Inc.",0001434728,2024-12-31,41914000,5789000,13.81,8.51,405137000,312475000,47604000.0,77.13,0.24,28750265.0
SRTS,"SENSUS HEALTHCARE, INC.",0001494891,2024-12-31,41807000,6647000,15.9,71.31,62165000,6338000,55827000.0,10.2,0.41,16425036.0
FRPH,"FRP HOLDINGS, INC.",0000844059,2024-12-31,41774000,6385000,15.28,0.65,728485000,259372000,423103000.0,35.6,0.34,19115522.0
UTMD,UTAH MEDICAL PRODUCTS INC,0000706698,2024-12-31,41414000,13874000,33.5,5.38,122538000,5111000,117427000.0,4.17,3.96,3203672.0
DJCO,DAILY JOURNAL CORPORATION,0000783412,2025-09-30,41384000,112137000,270.97,314.25,548118000,157057000,391061000.0,28.65,81.41,1377722.0
HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd",0001958399,2024-12-31,40944770,1495514,3.65,19.45,45852772,18007797,15812340.0,39.27,0.05,30000000.0
PED,PEDEVCO Corp.,0001141197,2024-12-31,39553000,12293000,31.08,28.49,128349000,12745000,115604000.0,9.93,0.14,95519352.0
JL,J-LONG GROUP LIMITED,0001948436,2025-03-31,39075090,2593248,6.64,37.69,23454137,8409737,10173148.0,35.86,0.8,3761701.0
ICG,Intchains Group Limited,0001895597,2024-12-31,38602000,7054000,18.27,233.32,149262000,10470000,138792000.0,7.01,0.06,120020962.0
LFS,"LEIFRAS Co., Ltd.",0002030277,2025-06-30,38071796,372520,0.98,,32811702,25219543,7592159.0,76.86,0.01,
TRC,TEJON RANCH CO.,0000096869,2024-12-31,37830000,2690000,7.11,-23.61,607998000,119042000,473594000.0,19.58,0.1,26893955.0
ZJK,"ZJK Industrial Co., Ltd.",0001941506,2024-12-31,37809465,3662829,9.69,30.13,55771256,25704381,30035767.0,46.09,0.06,61381249.0
BDMD,Baird Medical Investment Holdings Limited,0001982444,2024-12-31,37037108,12598098,34.01,17.74,77962870,38202392,39659138.0,49.0,0.49,35728625.0
BDMDW,Baird Medical Investment Holdings Limited,0001982444,2024-12-31,37037108,12598098,34.01,17.74,77962870,38202392,39659138.0,49.0,0.49,35728625.0
ESE,ESCO Technologies Inc.,0000866706,2025-09-30,37000000,299223000,808.71,-95.2,2410388000,869517000,1540871000.0,36.07,11.59,25846125.0
LHSW,Lianhe Sowell International Group Ltd,0002004024,2025-03-31,36539846,3124662,8.55,-0.16,30729130,19075769,11595608.0,62.08,0.06,52000000.0
VALU,"Value Line, Inc.",0000717720,2025-04-30,36257000,20686000,57.05,1.08,144533000,44855000,99678000.0,31.03,2.2,9389873.0
CGTL,Creative Global Technology Holdings Limited,0001967822,2024-09-30,35611761,4282368,12.03,-29.17,16319951,2859735,13460216.0,17.52,0.21,21437500.0
SEVN,Seven Hills Realty Trust,0001452477,2024-12-31,35274000,17820000,50.52,-7.74,692808000,423530000,269278000.0,61.13,1.2,15065722.0
HPAIW,Helport AI Limited,0002001699,2025-06-30,34856807,1858570,5.33,17.86,37181554,19716183,17465371.0,53.03,0.05,37430968.0
HPAI,Helport AI Limited,0002001699,2025-06-30,34856807,1858570,5.33,17.86,37181554,19716183,17465371.0,53.03,0.05,37430968.0
HQI,"HireQuest, Inc.",0001140102,2024-12-31,34598000,3672000,10.61,-8.67,94013000,29209000,64804000.0,31.07,0.27,14100000.0
SLAI,BIT Mining Limited,0001517496,2024-12-31,32922000,12073000,36.67,-23.62,86335000,19555000,56893000.0,22.65,0.01,1634044290.0
HAO,Haoxi Health Technology Limited,0001954594,2025-06-30,32804336,3876680,11.82,-32.39,21595314,4218884,17376430.0,19.54,1.66,
RECT,Rectitude Holdings Ltd,0001995116,2025-03-31,32574298,1664457,5.11,6.14,32496439,14074933,18421506.0,43.31,0.12,14500000.0
AGMH,AGM GROUP HOLDINGS INC.,0001705402,2024-12-31,32044575,3119095,9.73,-65.51,61368088,39502672,21865416.0,64.37,0.13,
ORBS,EIGHTCO HOLDINGS INC.,0001892492,2024-12-31,31820779,708539,2.23,,50848355,39332415,11930454.0,77.35,0.4,197831615.0
NCI,Neo-Concept International Group Holdings Limited,0001916331,2024-12-31,30339448,1038059,3.42,36.04,17463045,10147305,7315740.0,58.11,0.05,20320000.0
AGIO,"Agios Pharmaceuticals, Inc.",0001439222,2024-12-31,30013000,673725000,2244.78,-30.22,1663199000,122243000,1540956000.0,7.35,11.86,58313812.0
CDTG,CDT Environmental Technology Investment Holdings Limited,0001793895,2024-12-31,29765205,1453191,4.88,-12.99,89360588,51922531,37283779.0,58.1,0.14,10825000.0
HTT,Qudian Inc.,0001692705,2024-12-31,29650566,12567149,42.38,66.63,1707592136,160672701,1546919435.0,9.41,7.82,325838455.0
PATK,"PATRICK INDUSTRIES, INC.",0000076605,2024-12-31,29000000,138401000,477.24,262.5,3020954000,1892588000,1128366000.0,62.65,4.25,33276096.0
HMR,Heidmar Maritime Holdings Corp.,0002029471,2024-12-31,28949873,1913451,6.61,-41.04,38121496,19906086,18215410.0,52.22,19931.78,100.0
RSSS,"RESEARCH SOLUTIONS, INC.",0001386301,2025-06-30,28793922,1265553,4.4,2.77,46120674,32192517,13928157.0,69.8,0.04,32866068.0
PBYI,"PUMA BIOTECHNOLOGY, INC.",0001401667,2024-12-31,27685000,30278000,109.37,,213333000,121208000,92125000.0,56.82,0.62,50391107.0
SPCB,SUPERCOM LTD.,0001291855,2024-12-31,27635000,661000,2.39,4.01,45924000,34227000,11697000.0,74.53,0.38,2172855.0
TALK,"Talkspace, Inc.",0001803901,2024-12-31,27600000,1148000,4.16,9.09,138677000,21282000,117395000.0,15.35,0.01,165656124.0
TALKW,"Talkspace, Inc.",0001803901,2024-12-31,27600000,1148000,4.16,9.09,138677000,21282000,117395000.0,15.35,0.01,165656124.0
ASTE,"Astec Industries, Inc.",0000792987,2024-12-31,27570000,4300000,15.6,,1043600000,406000000,637800000.0,38.9,0.19,22875841.0
EBF,"ENNIS, INC.",0000033002,2025-02-28,27100000,40222000,148.42,,348935000,46955000,301980000.0,13.46,1.55,25292866.0
AXIL,"AXIL Brands, Inc.",0001718500,2025-05-31,26257522,854988,3.26,-4.51,12869795,3210087,9659708.0,24.94,0.13,6802717.0
NVEC,NVE CORP,0000724910,2025-03-31,25874694,15064516,58.22,-13.18,64275862,2007091,62268771.0,3.12,3.12,4837166.0
IDR,"IDAHO STRATEGIC RESOURCES, INC",0001030192,2024-12-31,25765373,8836685,34.3,88.66,44021630,3608316,37685365.0,8.2,0.68,15592374.0
HXHX,HAOXIN HOLDINGS LIMITED,0001936817,2024-12-31,25571810,3173703,12.41,-4.1,32379245,14006704,18372541.0,43.26,0.26,6671444.0
ZYBT,Zhengye Biotechnology Holding Limited,0001975641,2024-12-31,25531000,1550000,6.07,,67577000,19276000,38903000.0,28.52,0.03,45666376.0
DTST,DATA STORAGE CORPORATION,0001419951,2024-12-31,25371303,523214,2.06,1.65,25280215,4108250,21419055.0,16.25,0.08,7498358.0
DTSTW,DATA STORAGE CORPORATION,0001419951,2024-12-31,25371303,523214,2.06,1.65,25280215,4108250,21419055.0,16.25,0.08,7498358.0
NCT,Intercont (Cayman) Limited,0002018529,2025-06-30,25135681,3104267,12.35,-1.53,70822381,45994363,24828018.0,64.94,0.1,26675001.0
SAMG,Silvercrest Asset Management Group Inc.,0001549966,2024-12-31,24833000,9535000,38.4,-72.82,194432000,74739000,80697000.0,38.44,1.0,
OPXS,"OPTEX SYSTEMS HOLDINGS, INC.",0001397016,2025-09-28,24530000,5147000,20.98,17.63,30056000,5765000,24291000.0,19.18,0.75,6937358.0
ARTW,ARTS WAY MANUFACTURING CO INC,0000007623,2024-11-30,24499371,307375,1.25,-19.09,21240684,9146861,12093823.0,43.06,0.06,5106834.0
BON,BON NATURAL LIFE LIMITED,0001816815,2024-09-30,23844556,398172,1.67,-19.23,61765432,17415893,43906691.0,28.2,0.17,3970558.0
ZJYL,Jin Medical International Ltd.,0001837821,2024-09-30,23502010,3675927,15.64,18.57,45800769,17248309,28815184.0,37.66,0.02,156547100.0
MSGY,Masonglory Limited,0002020228,2025-03-31,23318482,1275882,5.47,13.04,6550858,3090565,3460293.0,47.18,0.1,12500000.0
PPSI,"PIONEER POWER SOLUTIONS, INC.",0001449792,2024-12-31,22879000,31855000,139.23,-44.86,65951000,30522000,35429000.0,46.28,2.97,11095266.0
PDFS,PDF SOLUTIONS INC,0001120914,2024-12-31,22367000,4057000,18.14,-0.86,315289000,69252000,246037000.0,21.96,0.11,39512959.0
LBRDA,LIBERTY BROADBAND CORPORATION,0001611983,2024-12-31,22256000,869000000,3904.57,70.0,16687000000,6879000000,9793000000.0,41.22,6.08,
LBRDK,LIBERTY BROADBAND CORPORATION,0001611983,2024-12-31,22256000,869000000,3904.57,70.0,16687000000,6879000000,9793000000.0,41.22,6.08,
LBRDP,LIBERTY BROADBAND CORPORATION,0001611983,2024-12-31,22256000,869000000,3904.57,70.0,16687000000,6879000000,9793000000.0,41.22,6.08,
FTLF,"FITLIFE BRANDS, INC.",0001374328,2024-12-31,21744000,8984000,41.32,11.52,58531000,22405000,36126000.0,38.28,0.98,9391072.0
AIT,"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",0000109563,2025-06-30,21485000,392988000,1829.13,-10.8,3175544000,1331024000,1844520000.0,41.91,10.26,37717910.0
MNDO,MIND CTI LTD,0001119083,2024-12-31,21446000,4630000,21.59,-0.77,30702000,6406000,24296000.0,20.87,0.23,20366326.0
MITK,"MITEK SYSTEMS, INC.",0000807863,2025-09-30,21037000,8796000,41.81,73.34,459109000,218851000,240258000.0,47.67,0.19,45742350.0
TRAK,"ReposiTrak, Inc.",0000050471,2025-06-30,21007076,6978127,33.22,4.84,55329047,5809866,49519181.0,10.5,0.36,18288455.0
WFCF,"WHERE FOOD COMES FROM, INC.",0001360565,2024-12-31,20774416,2120000,10.2,16.69,15306000,5373000,9933000.0,35.1,0.4,5111945.0
SOTK,SONO TEK CORP,0000806172,2025-11-30,20504381,1248637,6.09,4.08,23411636,5619441,17792195.0,24.0,0.08,15710389.0
HKD,AMTD Digital Inc.,0001809691,2024-10-31,20445000,41675000,203.84,70.42,502931000,344172000,18470000.0,68.43,0.58,
CODA,"CODA OCTOPUS GROUP, INC.",0001334325,2024-10-31,20316161,3645996,17.95,4.98,57544544,4416021,53128523.0,7.67,0.33,11248867.0
HGBL,Heritage Global Inc.,0000849145,2024-12-31,20129000,5182000,25.74,-15.36,81309000,16108000,65201000.0,19.81,0.14,34741553.0
EPSN,EPSILON ENERGY LTD.,0001726126,2024-12-31,19928780,1927800,9.67,,120454785,23726656,96728129.0,19.7,0.09,22067213.0
UCFI,CN Healthy Food Tech Group Corp.,0001901203,2025-09-30,19884127,1375819,6.92,,72796002,5110189,-4143761.0,7.02,0.16,52235000.0
UCFIW,CN Healthy Food Tech Group Corp.,0001901203,2025-09-30,19884127,1375819,6.92,,72796002,5110189,-4143761.0,7.02,0.16,52235000.0
MGPI,"MGP INGREDIENTS, INC.",0000835011,2024-12-31,19782000,34663000,175.22,-13.5,1405785000,573242000,834166000.0,40.78,1.56,21294315.0
AMS,AMERICAN SHARED HOSPITAL SERVICES,0000744825,2024-12-31,19714000,2186000,11.09,0.81,60197000,30170000,25183000.0,50.12,0.34,6568000.0
HIT,"Health In Tech, Inc.",0002019505,2025-09-30,19490906,1581399,8.11,1.77,15768489,2599461,17158963.0,16.49,0.03,
LDWY,"LENDWAY, INC.",0000875355,2025-06-30,18800000,1496000,7.96,-3.6,96102000,6236000,12137000.0,6.49,0.85,1769599.0
KMRK,K-TECH SOLUTIONS COMPANY LIMITED,0002049187,2025-03-31,18612534,487957,2.62,8.69,6925612,4132491,2793121.0,59.67,0.03,19500000.0
CHSN,Chanson International Holding,0001825349,2024-12-31,18227537,756285,4.15,5.65,41775834,23350388,18425446.0,55.89,0.05,643411.0
CYCU,"Cycurion, Inc.",0001868419,2024-12-31,17771485,1229601,6.92,-8.16,25562849,20177782,3467758.0,78.93,0.08,2712489.0
CYCUW,"Cycurion, Inc.",0001868419,2024-12-31,17771485,1229601,6.92,-8.16,25562849,20177782,3467758.0,78.93,0.08,2712489.0
JFU,9F Inc.,0001619544,2024-12-31,17121000,6848000,40.0,-70.53,564854000,63906000,493442000.0,11.31,0.03,231323675.0
BYRN,Byrna Technologies Inc.,0001354866,2024-11-30,16566295,12792000,77.22,1692.08,71922000,17553000,54369000.0,24.41,0.57,22725515.0
FATN,Fatpipe Inc/UT,0001993400,2025-03-31,16288881,1966408,12.07,-8.8,28287769,12362452,15925317.0,43.7,0.15,13924468.0
TOPP,TOPPOINT HOLDINGS INC.,0001960847,2024-12-31,16039513,174871,1.09,-11.07,4985912,2444038,2541874.0,49.02,0.01,19400000.0
KPRX,"KIORA PHARMACEUTICALS, INC.",0001372514,2024-12-31,16020000,3594733,22.44,,36484484,10724708,25759776.0,29.4,0.93,3677935.0
INLF,INLIF LIMITED,0001991592,2024-12-31,15796983,1606489,10.17,25.26,18467792,8201258,10266534.0,44.41,0.13,12500000.0
WXM,WF International Limited,0001979610,2024-09-30,15524259,962740,6.2,1.4,11822593,7438130,4384463.0,62.91,0.18,5500000.0
FSI,FLEXIBLE SOLUTIONS INTERNATIONAL INC.,0001069394,2024-12-31,15494325,3038529,19.61,-4.63,59968579,18602553,38031972.0,31.02,0.24,12692498.0
CLWT,EURO TECH HOLDINGS COMPANY LIMITED,0001026662,2024-12-31,15383000,845000,5.49,-14.25,20708000,4014000,15743000.0,19.38,0.13,7716299.0
RAVE,"RAVE RESTAURANT GROUP, INC.",0000718332,2025-06-29,15120000,2702000,17.87,-73.53,16557000,2403000,14154000.0,14.51,0.19,14211566.0
GVH,Globavend Holdings Limited,0001978527,2024-09-30,15116783,1339008,8.86,-10.41,7955214,2785688,5169526.0,35.02,0.09,14931123.0
ORIS,ORIENTAL RISE HOLDINGS LIMITED,0001964664,2024-12-31,15014000,2088000,13.91,-37.76,72120000,2016000,70104000.0,2.8,0.17,22012500.0
YYAI,AiRWA INC.,0001674440,2025-04-30,15000000,3491287,23.28,,32905794,6487171,25276463.0,19.71,0.36,18981535.0
JCSE,JE CLEANTECH HOLDINGS LIMITED,0001905511,2024-12-31,14764000,25000,0.17,,25702000,13630000,12072000.0,53.03,0.0,5306666.0
SDM,Smart Digital Group Limited,0002014955,2025-03-31,14482548,443994,3.07,,11067043,4281349,6785694.0,38.69,0.02,25000000.0
ISSC,"INNOVATIVE SOLUTIONS AND SUPPORT, INC.",0000836690,2025-09-30,13850372,15627660,112.83,348.52,103360153,38757611,64602542.0,37.5,0.89,17752354.0
EPM,EVOLUTION PETROLEUM CORP,0001006655,2025-06-30,13703078,1473000,10.75,137.56,160252000,88439000,71813000.0,55.19,0.03,34690864.0
PKE,PARK AEROSPACE CORP.,0000076267,2025-03-02,13530000,5882000,43.47,-2.43,122108000,14954000,107154000.0,12.25,0.29,19925798.0
UG,"UNITED-GUARDIAN, INC.",0000101295,2024-12-31,12968205,3250875,25.07,20.33,13797335,1914469,11882866.0,13.88,0.71,4594319.0
AXR,AMREP CORPORATION,0000006207,2025-04-30,12831000,12716000,99.1,-68.06,133776000,3815000,129961000.0,2.85,2.39,5271309.0
SELF,"GLOBAL SELF STORAGE, INC.",0001031235,2024-12-31,12530280,2123743,16.95,2.79,65515024,18077347,47437677.0,27.59,0.19,11337720.0
EPSM,EPSIUM ENTERPRISE LIMITED,0001883437,2024-12-31,12518070,274857,2.2,-57.12,10627655,2420475,8112954.0,22.78,0.02,12000534.0
DXST,DECENT HOLDING INC.,0001958133,2024-10-31,11542292,2103357,18.22,22.18,11237029,6219720,5017309.0,55.35,0.14,15000000.0
SKK,SKK Holdings Limited,0001991261,2024-12-31,11301000,444000,3.93,15.8,25781000,18437000,7344000.0,71.51,0.03,18750000.0
IMMR,Immersion Corporation,0001058811,2023-12-31,10867000,33976000,312.65,-68.96,215731000,32629000,183102000.0,15.12,1.05,32396432.0
CSWC,CAPITAL SOUTHWEST CORPORATION,0000017313,2025-03-31,10835000,70548000,651.11,16.08,1882840000,999207000,883633000.0,53.07,2.46,57466998.0
SUNS,"SUNRISE REALTY TRUST, INC.",0002012706,2024-12-31,10628450,6868421,64.62,4242.72,317535780,203398033,114137747.0,64.06,1.01,13420986.0
RAY,RAYTECH HOLDING LIMITED,0001948443,2025-03-31,10120897,1062786,10.5,18.27,12196935,2304518,9892417.0,18.89,0.06,43598083.0
MDRR,"MEDALIST DIVERSIFIED REIT, INC.",0001654595,2024-12-31,9735127,27524,0.28,-5.23,75097702,54095456,15032607.0,72.03,0.02,1112405.0
LOAN,"MANHATTAN BRIDGE CAPITAL, INC.",0001080340,2024-12-31,9688641,5590936,57.71,-1.1,67929350,24664223,43265127.0,36.31,0.49,11438651.0
AMBO,AMBOW EDUCATION HOLDING LTD.,0001494558,2024-12-31,9392000,470000,5.0,2.5,17371000,10634000,7867000.0,61.22,0.01,38699095.0
GV,Visionary Holdings Inc.,0001892274,2024-03-31,9380985,1022956,10.9,11.25,87859701,70113767,17761979.0,79.8,0.32,3774262.0
PTGX,"PROTAGONIST THERAPEUTICS, INC.",0001377121,2024-12-31,8781000,275188000,3133.9,,744725000,69430000,675295000.0,9.32,4.47,62515666.0
NNNN,Anbio Biotechnology,0001982708,2024-12-31,8185146,2372842,28.99,21.95,18921784,1730234,17191550.0,9.14,0.06,
LHAI,Linkhome Holdings Inc.,0002017758,2024-12-31,7615307,778236,10.22,455.92,3429513,979828,2449685.0,28.57,0.05,16230000.0
HIHO,HIGHWAY HOLDINGS LIMITED,0001026785,2025-03-31,7412000,106000,1.43,17.26,9554000,3287000,6269000.0,34.4,0.02,4401825.0
PHOE,Phoenix     Asia Holdings Limited,0002035709,2025-03-31,7370545,1026318,13.92,28.06,5369720,2259594,3110126.0,42.08,0.06,20000000.0
CPT,CAMDEN PROPERTY TRUST,0000906345,2024-12-31,7137000,163293000,2287.98,106.81,8852144000,4104955000,4675198000.0,46.37,1.5,106395330.0
BUUU,BUUU Group Limited,0002047273,2025-06-30,6328425,793420,12.54,8.88,2539241,1495694,1008715.0,58.9,0.05,
ACCL,ACCO GROUP HOLDINGS LIMITED,0002038378,2025-06-30,4852182,1021725,21.06,12.54,3909876,1722992,2186884.0,44.07,0.08,12500000.0
MASK,3 E Network Technology Group Limited,0001993097,2025-06-30,4835167,764919,15.82,462.66,9355281,4001536,5353745.0,42.77,0.07,
FXE,Invesco CurrencyShares Euro Trust,0001328598,2024-12-31,4736481,3990254,84.25,-10.7,167481043,56687,,0.03,2.15,4650000.0
WFF,WF Holding Limited,0001980210,2024-12-31,4572290,111603,2.44,-20.26,6215437,3470947,2744490.0,55.84,0.01,22950000.0
ACFN,"ACORN ENERGY, INC.",0000880984,2024-12-31,4350000,6294000,144.69,-49.76,10596000,5020000,5540000.0,47.38,2.53,2504626.0
GRAN,Grande Group Ltd/HK,0002027722,2025-03-31,4338827,1619197,37.32,-4.2,4681560,2574684,2106870.0,55.0,0.11,5000000.0
LGL,LGL GROUP INC,0000061004,2024-12-31,4292000,432000,10.07,16.69,43145000,1905000,39230000.0,4.42,0.08,5531537.0
SIGA,Siga Technologies INC,0001010086,2024-12-31,4264000,59214216,1388.7,171.77,244337026,28532263,215804763.0,11.68,0.83,71611302.0
SCNX,"Scienture Holdings, Inc.",0001382574,2024-12-31,3831778,9065798,236.6,30.72,104853805,25781684,79072121.0,24.59,2.69,40630815.0
NEPH,"NEPHROS, INC.",0001196298,2024-12-31,3809000,74000,1.94,64.18,11210000,2625000,8358000.0,23.42,0.01,10626683.0
SBET,"SHARPLINK GAMING, INC.",0001981535,2024-12-31,3662349,10099619,275.77,-26.05,2571169,488300,2082869.0,18.99,2.93,196693191.0
BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC.",0001829311,2025-08-31,3310348,348577000,10529.92,413.01,8795053000,102256000,8692797000.0,1.16,13.6,454862451.0
REPX,"Riley Exploration Permian, Inc.",0001001614,2024-12-31,3038000,88897000,2926.17,-38.14,993501000,482886000,510615000.0,48.6,4.29,20400032.0
TGTX,"TG Therapeutics, Inc.",0001001316,2024-12-31,2785000,23383000,839.61,-58.36,577690000,355326000,222364000.0,61.51,0.16,158759451.0
EDHL,Everbright Digital Holding Limited,0002024876,2024-12-31,2761798,379430,13.74,-2.25,2614789,532646,2082143.0,20.37,0.14,1000.0
MXC,MEXCO ENERGY CORPORATION,0000066418,2025-03-31,2705235,1712368,63.3,7.12,20347857,1636160,18711697.0,8.04,0.83,2046000.0
AENT,ALLIANCE ENTERTAINMENT HOLDING CORPORATION,0001823584,2025-06-30,2700000,15078000,558.44,-67.86,361228000,258006000,103222000.0,71.42,0.3,50930770.0
AENTW,ALLIANCE ENTERTAINMENT HOLDING CORPORATION,0001823584,2025-06-30,2700000,15078000,558.44,-67.86,361228000,258006000,103222000.0,71.42,0.3,50930770.0
JDZG,JIADE LIMITED,0001976908,2024-12-31,2567670,767639,29.9,,11142715,1374822,9747385.0,12.34,0.03,24535471.0
BYAH,"Park Ha Biological Technology Co., Ltd.",0001986247,2024-10-31,2381851,478561,20.09,-3.14,3083283,1577198,1506085.0,51.15,0.02,25000000.0
FXB,Invesco CurrencyShares® British Pound Sterling Trust,0001353611,2024-12-31,2294717,2036845,88.76,-27.72,60320683,20406,,0.03,3.9,650000.0
MAMO,Massimo Group,0001952853,2024-12-31,1900000,1761909,92.73,,54889518,33185198,21704320.0,60.46,0.04,41640950.0
CKX,"CKX Lands, Inc.",0000352955,2024-12-31,1521124,250224,16.45,2.39,18847237,264183,18583054.0,1.4,0.12,2053129.0
FXC,Invesco CURRENCYSHARES CANADIAN DOLLAR TRUST,0001353612,2024-12-31,1493349,1245110,83.38,-32.82,61235812,20732,,0.03,1.43,1300000.0
FXA,Invesco CURRENCYSHARES AUSTRALIAN DOLLAR TRUST,0001353614,2024-12-31,1356538,1078586,79.51,24.82,64452414,19873,0.0,0.03,1.02,1150000.0
PCYO,PURE CYCLE CORPORATION,0000276720,2025-08-31,1227787,13110000,1067.77,616878.39,162279000,19541000,142738000.0,12.04,0.54,24090605.0
